"315",1,308081.802971349,2767774.78608826
"316",1,308143.807257669,2767837.60965851
"317",1,308204.702571481,2767901.50874502
"318",1,308264.470260004,2767966.46377492
"319",1,308323.092015856,2768032.45485191
"320",1,308380.549882666,2768099.46176232
"321",1,308436.826260572,2768167.46398134
"322",1,308491.903911614,2768236.44067926
"323",1,308545.765965012,2768306.37072792
"324",1,308598.395922334,2768377.2327071
"325",1,308649.77766255,2768449.00491114
"326",1,308699.895446971,2768521.66535558
"327",1,308748.733924069,2768595.19178386
"328",1,308796.278134179,2768669.56167418
"329",1,308842.513514082,2768744.75224637
"330",1,308887.425901465,2768820.74046888
"331",1,308931.001539259,2768897.50306584
"332",1,308973.227079855,2768975.01652417
"333",1,309014.089589189,2769053.25710081
"334",1,309053.576550707,2769132.20082995
"335",1,309091.675869198,2769211.82353043
"336",1,309128.375874498,2769292.1008131
"337",1,309163.665325065,2769373.00808829
"338",1,309197.533411422,2769454.5205734
"339",1,309229.96975947,2769536.6133004
"340",1,309260.964433664,2769619.26112355
"341",1,309290.507940057,2769702.4387271
"342",1,309318.591229205,2769786.12063298
"343",1,309345.205698946,2769870.28120867
"344",1,309370.343197028,2769954.89467504
"345",1,309393.996023608,2770039.93511422
"346",1,309416.156933614,2770125.37647756
"347",1,309436.819138959,2770211.1925936
"348",1,309455.976310624,2770297.35717608
"349",1,309473.622580595,2770383.84383203
"350",1,309489.75254366,2770470.6260698
"351",1,309504.361259066,2770557.67730721
"352",1,309517.444252034,2770644.97087969
"353",1,309528.997515124,2770732.48004843
"354",1,309539.017509467,2770820.17800858
"355",1,309547.50116585,2770908.03789747
"356",1,309554.445885652,2770996.03280282
"357",1,309559.849541643,2771084.13577101
"358",1,309563.710478634,2771172.31981529
"359",1,309566.027513987,2771260.55792411
"360",1,309566.799937971,2771348.82306934
